osd_id,label,bioarchive_code,ena_acc,biosample_acc,start_lat,start_lon,stop_lat,stop_lon,water_depth,local_date,local_start,local_end,start_date_time_utc,end_date_time_utc,site_name,iho_label,mrgid,protocol,objective,platform,device,description,water_temperature,salinity,biome,feature,material,ph,phosphate,nitrate,carbon_organic_particulate,nitrite,carbon_organic_dissolved_doc,nano_microplankton,downward_par,conductivity,primary_production_isotope_uptake,primary_production_oxygen,dissolved_oxygen_concentration,nitrogen_organic_particulate_pon,meso_macroplankton,bacterial_production_isotope_uptake,nitrogen_organic_dissolved_don,ammonium,silicate,bacterial_production_respiration,turbidity,fluorescence,pigment_concentration,picoplankton_flow_cytometry
136,OSD136_2014-06-21_0.1m_NPL022,"",ERS667529,SAMEA3275515,55.7449,12.0974,55.7449,12.0974,0.1,2014-06-21,11:56:00+01,14:02:00+01,2014-06-21T10:56:00+00,2014-06-21T13:02:00+00,Jyllinge Harbour,Kattegat,2374,NPL022,Jyllinge harbour has been sampled many times over the past years for bioactive bacteria and to study their interactions.,Pier,10 L Nalgene flask,Filters were degraded during shipment.,17,16.2,ENVO:00000447,brackish,ENVO:00002010,8.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135,OSD135_2014-06-21_1m_NPL022,"",ERS667530,SAMEA3275516,27.9011,110.8717,27.9011,110.8717,1,2014-06-21,11:03:00+08,11:30:00+08,2014-06-21T03:03:00+00,2014-06-21T03:30:00+00,Guaymas Bay,,,NPL022,TO CONTRIBUTE TO THE KNOWLEDGE OF MARINE MICROBIAL DIVERSITY AND FUNCTIONS IN WORLDWIDE OCEANS,BOAT-KAYAK,5L BUCKET,1M SURFACE OF SEA WATER FROM GUAYMAS BAY,31.2,37.4,MARINE PELAGIC ZONE,COASTAL BAY,SEA WATER,7.9,0.957,1.833,NaN,1.087,NaN,NaN,NaN,56.55,NaN,NaN,322.813,NaN,NaN,NaN,NaN,24.917,NaN,NaN,2.25,NaN,NaN,NaN
135,OSD135_2014-06-21_0.1m_NPL022,"",ERS667531,SAMEA3275517,56.0434,12.6128,56.0434,12.6128,0.1,2014-06-21,15:01:00+01,17:00:00+01,2014-06-21T14:01:00+00,2014-06-21T16:00:00+00,Guaymas Bay,Kattegat,2374,NPL022,Helsinore harbor is a common sampling site in Denmark. Our focus is set on isolation of bioactive marine bacteria from this site and study their interactions.,Beach,10 L Nalgene flask,Filters lost due to degradation during shipment.,20,17.3,ENVO:00000447,brackish,ENVO:00002010,8.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133,OSD133_2014-06-21_0m_NPL022,"",ERS667532,SAMEA3275518,-33.897069,18.386825,-33.93572,18.47147,0,2014-06-21,09:24:00+02,10:14:00+02,2014-06-21T07:24:00+00,2014-06-21T08:14:00+00,Robben Island,South Atlantic Ocean,1914,NPL022,Water samples taken at surface of the Robben Island Site with a Niskin bottle and CTD profile dips taken at each site using XRX620 CTD.,Robben Island,"5L Niskin bottle, 10L plastic bottles, XRX620 CTD.",Particulate matter,15.06,35.16,ENVO:0000047,ENVO:00002042,ENVO_00002010,6.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.56,6.48,NaN,NaN
132,OSD132_2014-06-22_0.5m_NPL022,"",ERS667533,SAMEA3275519,32.0694,34.8430,32.0694,34.8430,0.5,2014-06-22,10:45:00+02,11:00:00+02,2014-06-22T08:45:00+00,2014-06-22T09:00:00+00,Sdot YAM,Mediterranean Sea - Eastern Basin,4280,NPL022,OSD sampling day,deck beach,pump,beach ,27.3,39.35,Mediterranean Sea: ,ultra oligotropic,vv,8.18,NaN,1.57,NaN,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.56,NaN,NaN,NaN,0.22,NaN
130,OSD130_2014-06-21_1m_NPL022,"",ERS667535,SAMEA3275521,66.1316,-18.7902,66.1316,-18.7902,1,2014-06-21,11:41:00+00,12:05:00+00,2014-06-21T11:41:00+00,2014-06-21T12:05:00+00,Eyafjordur_5,Greenland Sea,2356,NPL022,"Sampling of coastal waves, Eyjafjordur",Beach,Plastic containers 5 L,Surface sampling at 1 m depth,10.1,48,ENVO:00000039,ENVO:00002150,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129,OSD129_2014-06-21_10m_NPL022,"",ERS667536,SAMEA3275522,65.817186,-18.101835,65.48868,-18.06080,10,2014-06-21,16:38:00+00,17:03:00+00,2014-06-21T16:38:00+00,2014-06-21T17:03:00+00,Eyafjordur_4,Greenland Sea,2356,NPL022,"Eyjafjordur, Akureyri, Iceland",Research Vessel Einari Nesi,Niskin bottles 1.6 L,10 m sample of same site as OSD 128,9.9,61.5,ENVO:00000039,ENVO:00002151,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128,OSD128_2014-06-21_1m_NPL022,"",ERS667537,SAMEA3275523,65.4886,-18.06080,65.4877,-18.06032,1,2014-06-21,17:05:00+00,17:19:00+00,2014-06-21T17:05:00+00,2014-06-21T17:19:00+00,Eyafjordur_3,Greenland Sea,2356,NPL022,"Eyjafjordur, Akureyri, Iceland",Research vessel Einari Nesi,Nissan bottles 1.6 L,Surface sampling,12,14,ENVO:00000039,ENVO:00002042,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127,OSD127_2014-06-21_10m_NPL022,"",ERS667538,SAMEA3275524,66.00776,-18.19531,66.00696,-18.19041,10,2014-06-21,11:43:00+00,12:12:00+00,2014-06-21T11:43:00+00,2014-06-21T12:12:00+00,Eyafjordur_2,Greenland Sea,2356,NPL022,Ocean water in 10 m depth for comparison with same location at 1 m,Research vessel Einari Nesi,Niskin Bottles 1.6 L,Identical location as OSD126_Eyjafordur_1 but different depth,11.24,59.7,ENVO:00000039,ENVO:00002151,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126,OSD126_2014-06-21_1m_NPL022,"",ERS667539,SAMEA3275525,66.00691,-18.19653,66.00659,-18.19753,1,2014-06-21,12:15:00+00,12:31:00+00,2014-06-21T12:15:00+00,2014-06-21T12:31:00+00,Eyafjordur_1,Greenland Sea,2356,NPL022,"Surface water sample in Fjord Eyjafjordur, Iceland at 21.6.2014 at 12:15. 0.22 um Sterivex filtration",Research Vessel Einari Nesi,Nissan Bottles 1.6 L,Water more turbid than of sample,12.2,42.3,ENVO:00000039,ENVO:00002002,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125,OSD125_2014-06-21_0m_NPL022,"",ERS667540,SAMEA3275526,55.03306,-1.43278,55.03306,-1.43278,0,2014-06-21,13:00:00+00,16:55:00+00,2014-06-21T13:00:00+00,2014-06-21T16:55:00+00,Cullercoats Beach,North Sea,2350,NPL022,Sampling for OSD,Pier,Bucket and Rope/Horiba,Surface water sampling for OSD,16.04,26.4,marine biome,surface water,seawater,8.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.2,NaN,NaN,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.5,NaN,NaN,NaN
124,OSD124_2014-06-21_5m_NPL022,"",ERS667541,SAMEA3275527,34.32444,135.12083,34.32444,135.12083,5,2014-06-21,12:25:00+09,12:40:00+09,2014-06-21T03:25:00+00,2014-06-21T03:40:00+00,Osaka Bay,Japan Sea,4307,NPL022,Marine biome and virome,Vessel at fixed position,Sterivex filter unit with peristatic pump,"In this site, the ocean water and coastal water is sporadicallyãinterchanged.",21.15,33.19,ENVO:0000447,ENVO:00002149,ENVO:00002149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
124,OSD124_2014-06-21_5m_NE08,"",ERS667542,SAMEA3275528,34.32444,135.12083,34.32444,135.12083,5,2014-06-21,12:25:00+09,12:40:00+09,2014-06-21T03:25:00+00,2014-06-21T03:40:00+00,Osaka Bay,Japan Sea,4307,NE08,Marine biome and virome,Vessel at fixed position,142 mm-diamater-filter,"In this site, the ocean water and coastal water is sporadicallyãinterchanged.",21.15,33.19,ENVO:0000447,ENVO:00002149,ENVO:00002149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122,OSD122_2014-06-22_0m_NPL022,"",ERS667544,SAMEA3275530,29.4667,34.9291,29.4667,34.9291,0,2014-06-22,09:45:00+02,10:45:00+02,2014-06-22T07:45:00+00,2014-06-22T08:45:00+00,Station A Gulf Of Eilat,Gulf of Aqaba,4263,NPL022,Sampling for OSD,boat,pump,OSD3-06-14 St a1 eilat NPL022 1Surface,24,40.5,Gulf of Eilat ,oligotropic,vv,NaN,NaN,0.25,NaN,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.69,NaN,NaN,NaN,NaN,NaN
121,OSD121_2014-06-21_5m_NPL022,"",ERS667545,"",20.8841,-90.4967,20.8841,-90.4967,5,2014-06-21,11:59:00-06,12:30:00-06,2014-06-21T17:59:00+00,2014-06-21T18:30:00+00,Celestun,Gulf of Mexico,4288,NPL022,To collect environmental parameters and biological material for the OSD 2014,without registration,CTD and Van Dorn bottle samplers,We collected 40 L of water ,28.6,36.8,Marine Biome,Surface water,Seawater,7,NaN,1.493,NaN,0.052,NaN,NaN,NaN,60.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.406,3.6,NaN,NaN,NaN,NaN,NaN
120,OSD120_2014-06-21_5m_NPL022,"",ERS667546,"",21.4934,-88.8468,21.4934,-88.8468,5,2014-06-21,12:13:00-06,13:00:00-06,2014-06-21T18:13:00+00,2014-06-21T19:00:00+00,Dzilam,Gulf of Mexico,4288,NPL022,To collect environmental parameters and biological material for the OSD June 2014,without registration,CTD and Van Dorn bottle samplers,We collected 40 L ,26.7,38.98,Marine Biome,Surface water,Seawater,6,NaN,1.493,NaN,0.052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.438,3.6,NaN,NaN,NaN,NaN,NaN
119,OSD119_2014-06-21_1m_NPL022,"",ERS667547,"",21.3142,-89.6712,21.3621,-89.6602,1,2014-06-21,12:00:00-06,12:27:00-06,2014-06-21T18:00:00+00,2014-06-21T18:27:00+00,Progreso,Gulf of Mexico,4288,NPL022,To collect environmental parameters and biological material for the OSD June 21st 2014,Primero de Junio,CTD and Van Dorn bottle samplers,We collect 40 L of surface water in this point.,25.8,36.2,Marine Biome,Surface water,Seawater,7,NaN,1.526,NaN,0.115,NaN,NaN,NaN,55.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.438,NaN,NaN,NaN,NaN,NaN,NaN
118,OSD118_2014-06-24_0.2m_NPL022,"",ERS667548,SAMEA3275531,51.7423,-8.3112,51.7423,-8.3112,0.2,2014-06-24,12:14:00+00,12:17:00+00,2014-06-24T12:14:00+00,2014-06-24T12:17:00+00,Lough Hyne,Celtic Sea,2351,NPL022,Analysis of prokaryotic diversity in surface seawater.,ENVO:00000000 SHORE,Carboy,"Near-shore, surface seawater sampled. Seawater filtered on 0.22 uM Sterivex cartridges.",18,38,ENVO:00000447,ENVO:00002042,ENVO:00002010,8.93,5.2647,0.8065,NaN,0.5435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7778,NaN,NaN,NaN,NaN,NaN,NaN
117,OSD117_2014-06-21_0m_NPL022,"",ERS667549,SAMEA3275532,37.167,-7.504,37.167,-7.504,0,2014-06-21,16:10:00+00,16:40:00+00,2014-06-21T16:10:00+00,2014-06-21T16:40:00+00,Tavira Beach,North Atlantic Ocean,1912,NPL022,"Water sampling for the Ocean Sampling Day, investigate ocean microbial diversity",Beach/Intertidal zone structure,Sterilized 5L-Bucket,Ocean water sample,23.64,37.93,Coastal Sea area,Pelagic isothermal surface,Mesotrophic water,NaN,0.1275,0.8675,NaN,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000001305,0.0000016225,NaN,NaN,NaN,NaN,NaN
116,OSD116_2014-06-21_0m_NPL022,"",ERS667550,SAMEA3275533,39.415067,-9.218828,39.415067,-9.218828,0,2014-06-21,13:30:00+00,13:40:00+00,2014-06-21T13:30:00+00,2014-06-21T13:40:00+00,Lagoa de Óbidos,North Atlantic Ocean,1912,NPL022,OSD2014 @ PT MAINLAND,Ground,ACID WASHED RECIPIENT,OSD116-LAGOA DE ÃBIDOS,24.7,22.5,ENVO:01000020,ENVO:00002042,ENVO.00002150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115,OSD115_2014-06-21_0m_NPL022,"",ERS667551,SAMEA3275534,39.134347,-9.384778,39.134347,-9.384778,0,2014-06-21,14:30:00+00,14:45:00+00,2014-06-21T14:30:00+00,2014-06-21T14:45:00+00,Santa Cruz,North Atlantic Ocean,1912,NPL022,OSD2014 @ PT MAINLAND,Ground,ACID WASHED RECIPIENT,OSD115-SANTA CRUZ,20.3,40,ENVO:00000447,ENVO:00002042,ENVO.00002110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114,OSD114_2014-06-21_50m_NPL022,"",ERS667552,SAMEA3275535,34.41,-9.51,34.41,-9.51,50,2014-06-21,10:05:00+00,10:30:00+00,2014-06-21T10:05:00+00,2014-06-21T10:30:00+00,BerlengasWatch,North Atlantic Ocean,1912,NPL022,"Water sampling for the ""Ocean Sampling Day 2014"" and zooplankton sampling for the monitoring station of the time-series BERLENGAS-WATCH, the oceanographic observation programme of the Oceanography and Plankton Group of IPMA, with the collaboration of the Marine Resources Research Group (GIRM) of Polytechnic Institute of Leiria",Vessel,Sterilized 8L-Niskin Bottle,Ocean Water sample,18.5,33.57,Coastal Sea area,Pelagic isothermal surface,Mesotrophic water,8.14,0.1275,0.8675,NaN,0.02,NaN,NaN,NaN,NaN,NaN,NaN,8.33,NaN,NaN,NaN,NaN,1.305,1.6225,NaN,NaN,NaN,NaN,NaN
113,OSD113_2014-06-21_39m_NPL022,"",ERS667553,"",38.6667,-9.4367,38.6667,-9.4367,39,2014-06-21,11:25:00+00,12:00:00+00,2014-06-21T11:25:00+00,2014-06-21T12:00:00+00,CascaisWatch,North Atlantic Ocean,1912,NPL022,"Water sampling for the ""Ocean Sampling Day 2014"" and zooplankton sampling for the monitoring station of the time-series CASCAIS-WATCH, the oceanographic observation programme of the Oceanography and Plankton Group of IPMA",Research vessel,"Sterilized 8L-Niskin bottle, Seabird SBE 911p CTD",Ocean water sample,18,35.27,Coastal Sea area,Pelagic isothermal surface,Mesotrophic water,8.5,0.65,1.4225,NaN,0.055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.515,6.135,NaN,NaN,NaN,NaN,NaN
111,OSD111_2014-06-21_0m_NPL022,"",ERS667554,SAMEA3275536,40.659875,-8.703761,-8.703761,40.659875,0,2014-06-21,08:30:00+00,08:50:00+00,2014-06-21T08:30:00+00,2014-06-21T08:50:00+00,Ria de Aveiro_1,North Atlantic Ocean,1912,NPL022,OSD2014 @ PT MAINLAND,Ground,ACID WASHED RECIPIENT,OSD111-RIA DE AVEIRO_1,25.2,30,ENVO:01000020,ENVO:00002042,ENVO.00002150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110,OSD110_2014-06-21_0m_NPL022,"",ERS667555,SAMEA3275537,40.145122,-8.869328,40.145122,-8.869328,0,2014-06-21,10:30:00+00,10:50:00+00,2014-06-21T10:30:00+00,2014-06-21T10:50:00+00,Figueira da Foz,North Atlantic Ocean,1912,NPL022,OSD2014 @ PT MAINLAND,Ground,ACID WASHED RECIPIENT,OSD110-FIGUEIRA DA FOZ,23,22.5,ENVO:01000020,ENVO:00002042,ENVO.00002150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109,OSD109_2014-06-20_0m_NPL022,"",ERS667556,SAMEA3275538,38.676942,-9.012392,38.676942,-9.012392,0,2014-06-20,11:00:00+00,11:10:00+00,2014-06-20T11:00:00+00,2014-06-20T11:10:00+00,Rosário,North Atlantic Ocean,1912,NPL022,OSD2014 @ PT MAINLAND,Ground,ACID WASHED RECIPIENT,OSD109-ROSÃRIO,20.5,30,ENVO:01000020,ENVO:00002042,ENVO.00002150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108,OSD108_2014-06-20_0m_NPL022,"",ERS667557,SAMEA3275539,38.757283,-8.966333,38.757283,-8.966333,0,2014-06-20,11:40:00+00,11:50:00+00,2014-06-20T11:40:00+00,2014-06-20T11:50:00+00,Alcochete,North Atlantic Ocean,1912,NPL022,OSD2014 PORTUGAL MAINLAND,Ground,ACID WASHED RECIPIENT,OSD108-ALCOCHETE,20.1,30,ENVO:01000020,ENVO:00002042,ENVO.00002150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107,OSD107_2014-06-20_0m_NPL022,"",ERS667558,SAMEA3275540,39.14039,-9.38011,39.14039,-9.38011,0,2014-06-20,09:50:00+00,10:10:00+00,2014-06-20T09:50:00+00,2014-06-20T10:10:00+00,Lisboa,North Atlantic Ocean,1912,NPL022,OSD2014 PORTUGAL MAINLAND,Ground,ACID WASHED RECIPIENT,OSD107-LISBOA,20.2,30,ENVO:01000020,ENVO:00002042,ENVO.00002150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106,OSD106_2014-06-20_15m_NPL022,"",ERS667559,SAMEA3275541,65.9449,-22.4192,65.9449,-22.4192,15,2014-06-20,11:30:00+00,12:30:00+00,2014-06-20T11:30:00+00,2014-06-20T12:30:00+00,REYKIS,North Atlantic Ocean,1912,NPL022,Microbial diversity,Small research vessel,Clean Water Bottles,At bottom ,7.5,29.2,ENV:00000447,ENV:00002042,ENV:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105,OSD105_2014-06-21_4.12m_NPL022,"",ERS667561,SAMEA3275543,69.023323,-105.34339,69.023323,-105.34339,4.12,2014-06-21,11:39:00-07,12:00:00-07,2014-06-21T18:39:00+00,2014-06-21T19:00:00+00,"Cambridge Bay, Nunavut,",Northwestern Passages,5698,NPL022,"As part of the Arctic Science partnership, the Cambridge Bay campaign aims to investigate the physical, chemical, and biological interactions between atmosphere, sea ice, and ocean","92, ice shelf",peristaltic pump,measured as depth below seaâ© surface. ice thickness: 1.9 m,-0.72,26.91,ENVO:00000447,ENVO:00002042,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103,OSD103_2014-06-21_0m_NPL022,"",ERS667562,SAMEA3275544,32.7747,-16.828664,32.7747,-16.828664,0,2014-06-21,10:15:00+00,10:20:00+00,2014-06-21T10:15:00+00,2014-06-21T10:20:00+00,Porto da Cruz,North Atlantic Ocean,1912,NPL022,OSD2014 at Madeira Island,Ground,ACID WASHED RECIPIENT,OSD103-PORTO DA CRUZ @ MADEIRA_ATLANTIC OCEAN,20.2,37,ENVO:00000447,ENVO:00002042,ENVO.00002110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102,OSD102_2014-06-21_0m_NPL022,"",ERS667563,SAMEA3275545,32.64605,-16.910158,32.64605,-16.910158,0,2014-06-21,12:00:00+00,12:05:00+00,2014-06-21T12:00:00+00,2014-06-21T12:05:00+00,Marina do Funchal,North Atlantic Ocean,1912,NPL022,OSD2014 at Madeira Island,Ground,ACID WASHED RECIPIENT,OSD102-MARINA DO FUNCHAL,20.8,36,ENVO:00000447,ENVO:00002042,ENVO.00002110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101,OSD101_2014-06-21_0m_NPL022,"",ERS667564,SAMEA3275546,32.741808,-16.711281,32.741808,-16.711281,0,2014-06-21,11:05:00+00,11:10:00+00,2014-06-21T11:05:00+00,2014-06-21T11:10:00+00,Quinta do Lorde,North Atlantic Ocean,1912,NPL022,OSD 2014 at Madeira Island,Land,ACID WASHED RECIPIENT,Surface Sample,20.5,37,ENVO:00000447,ENVO:00002042,ENVO.00002110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,OSD100_2014-06-22_20m_NPL022,"",ERS667566,SAMEA3275548,35.35,25.29,35.35,25.29,20,2014-06-22,10:00:00+02,12:30:00+02,2014-06-22T08:00:00+00,2014-06-22T10:30:00+00,Crete - GOS,Aegean Sea,3315,NPL022,Water sampling for prokaryotes.,Research Vessel Alkyon,Niskin bottles,Sample from the deep chlorophyll maximum in OSD100 station.,23.13,39.11,ENVO:01000035,ENVO:00002223,Deep Chlorophyll Maximum,8.2,0.05,0.16,0,0.06,NaN,NaN,323.4,5.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35,0.82,NaN,NaN,0.256,NaN,NaN
99,OSD99_2014-06-21_1m_NPL022,"",ERS667567,SAMEA3275549,45.70092,13.71003,45.70092,13.71003,1,2014-06-21,11:24:00+01,12:31:00+01,2014-06-21T10:24:00+00,2014-06-21T11:31:00+00,C1,Adriatic Sea,3314,NPL022,C1 is an Italian LTER site for the North Adriatic Sea (Italy). The OSD project will enrich the present time series data set with the state-of-the-art sequencing information on the microbial community,Research Vessel: VF RAFF 07,"5 L Niskin Bottle, PAR, CTD",We have collected a total of 100 liters of seawaters. It took ~ 1 hr and the water was stored at RT in acid washed 20 L PC bottles in the dark until we have reached the laboratory.,20.821,33.931,ENVO:00000447,ENVO:00002042,ENVO:00002010,8.27,0.012,2.321,116.4,0.051,116.4417,1150000,1432.95,47.278,NaN,NaN,208.31,27.81,10710.86,9.37,NaN,0.547,3.496,NaN,0.29,NaN,0.49,NaN
97,OSD97_2014-06-21_0.5m_NPL022,"",ERS667570,SAMEA3275552,38.52970,-28.601778,38.52970,-28.601778,0.5,2014-06-21,11:35:00-01,12:18:00-01,2014-06-21T12:35:00+00,2014-06-21T13:18:00+00,Faial Azores,North Atlantic Ocean,1912,NPL022,"Water sampling for surface microbial community characterization in Faial-Pico channel, a highly dynamic region influenced by tides charactherized by semidiurnal periodocity with maximum values during falling sea level. SST varies from 16ÂºC (winter/spring months) to 24ÂºC (summer/autumn months) with 0,1mg/m3 Chla (summer /autumn months) to about 2mg/m3 (winter/spring months)","Semi-Inflatable Vessel ""Pintado""",bucket,30 L collected,16.9,35.6,ENVO:01000048; ENVO:01000035,ENVO:00002150; ENVO:00002042; ENVO:01000061,ENVO:00002010; ENVO:00002150,8.082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,OSD96_2014-06-21_0m_NPL022,"",ERS667571,SAMEA3275553,37.4257,-25.3156,37.4257,-25.3156,0,2014-06-21,11:50:00-01,12:10:00-01,2014-06-21T12:50:00+00,2014-06-21T13:10:00+00,Sao Miguel Azores I,North Atlantic Ocean,1912,NPL022,Microbial environment characterization,Zephirus (zodiac),Bucket,Seawater surface water,18.5,35,ENVO:00000447,ENVO:00002042,ENVO:00002010,7.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,NaN,NaN,9.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,OSD95_2014-06-21_0m_NPL022,"",ERS667572,SAMEA3275554,1.2685,103.9168,1.2726,103.9206,0,2014-06-21,16:25:00+08,16:41:00+08,2014-06-21T08:25:00+00,2014-06-21T08:41:00+00,Singapore Indigo_V,Singapore Strait,4336,NPL022,none,none,Bucket,none,31,31.03,Marine Biome,Surface Water,Sea Water,7.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.3,NaN,NaN,171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,OSD94_2014-06-21_0m_NPL022,"",ERS667573,SAMEA3275555,35.086353,-2.214658,35.086353,-2.214658,0,2014-06-21,10:30:00+01,11:00:00+01,2014-06-21T09:30:00+00,2014-06-21T10:00:00+00,Saidia Marina,Alboran Sea,3324,NPL022,exploring diversity,ship,bottle 5L,water samples,23.6,31,ENVO 01000047,ENVO 0000569,ENVO 00002150,8.01,0.27,0.15,1,0.02,252,NaN,NaN,51.37,NaN,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.54,NaN
93,OSD93_2014-06-21_2m_NPL022,"",ERS667574,SAMEA3275556,33.259611,-8.499222,33.259611,-8.499222,2,2014-06-21,11:00:00+00,12:00:00+00,2014-06-21T11:00:00+00,2014-06-21T12:00:00+00,Eljadida,North Atlantic Ocean,1912,NPL022,Exploring diversity,ship,bottle 5L,water samples,19,32.88,ENVO 01000043,ENVO 00000569,ENVO 00002150,8.36,NaN,111.76,NaN,0.0001,NaN,NaN,NaN,478000,NaN,NaN,0.78,NaN,NaN,NaN,NaN,NaN,0.5,NaN,8.61,NaN,NaN,NaN
