00003864	bakery	A bakery is a building in which raw flour-based food is baked in an oven to produce food products such as bread, cakes, pastries, and pies. These products are often sold from the bakery itself.	false
00003869	straw	An agricultural byproduct, the dry stalk of a cereal plant, after the nutrient grain or seed has been removed.	false
00003870	rice straw		false
00003871	fermented rice beverage		false
00003872	amasake		false
00003873	fermented dairy product		false
00003874	fermented fish product		false
00003875	sea water fish product		false
00003876	flour	A fine powder made from cereals or other starchy food sources.	false
00003877	plant fruit food product		false
00003878	fruit extract product		false
00003879	apple juice		false
00003880	awamori		false
00003881	bacon	Any of certain cuts of meat taken from the sides, belly or back of a pig that may be cured and/or smoked.	false
00003882	fermented millet food product		false
00003883	millet beer		false
00003884	farmyard manure		false
00003885	brewery	A brewery is a building in which alcoholic beverages are produced by brewing, that is, steeping a starch source (commonly cereal grains) in water and fermenting the resulting sweet liquid with yeast. At times, the products are also sold from the brewery.	false
00003886	bottled beer		false
00003887	blue cheese	A class of cow's milk, sheep's milk, or goat's milk cheeses that have had Penicillium cultures added so that the final product is spotted or veined throughout with blue, blue-gray or blue-green mould, and carries a distinct smell.	false
00003888	bottled fruit product		false
00003889	buttermilk	The liquid left over after producing butter from cream during the churning process.	false
00003890	canned fruit product		false
00003891	fermented fruit product		false
00003893	cosmetic product		false
00003894	face cream product		false
00003895	paper product		false
00003896	currency note		false
00003898	miso	A food produced by fermenting rice, barley and/or soybeans, with salt and the mold koji-kin (Aspergillus oryzae).	false
00003899	must	Must is the juice of freshly pressed grapes, that contains various quantities of pulp, skins, stems, and seeds, called pomace or grape solids, which typically comprise between 7 to 23 percent of the total weight of the must.	false
00003900	rye grass silage		false
00003903	aviation fuel		false
00003904	yeast cake		false
00003905	vinegar	A liquid produced from the fermentation of ethanol in a process that yields its key ingredient, acetic acid.	false
00003906	malt vinegar	Vinegar is made by malting barley, causing the starch in the grain to turn to maltose.	false
00003907	nonfat dry milk		false
00003908	poultry deep litter		false
00003911	sake brewery	A sake brewery is a brewery which produces rice wine by fermenting rice which has been polished to remove the bran.	false
00003912	sake		false
00003913	salt pork		false
00003914	chalk soil		false
00003915	fermented soybean product		false
00003919	research station	A building or collection of co-located buildings constructed for the purpose of undertaking scientific research.	false
00003927	stable manure		false
00003928	pickled food product	A food preserved by soaking and storing it in vinegar or brine.	false
00003929	tape kefan		false
00003930	scum	A layer of impurities that accumulates at the surface of a liquid (especially water or molten metal).	false
00003963	warehouse	A warehouse is a building which is used for the storage of goods.	false
00003964	tobacco warehouse	A tobacco warehouse is a warehouse used to store cured leaves of plants from the genus Nicotiana, primarily  N. tabacum and N. rustica.	false
00003965	anaerobic digester sludge		false
00003966	Bondon cheese	A soft cheese made with cow's milk. It has a creamy paste and a greyish-red and downy white penicillin rind and is sometimes foil-wrapped.	false
00003967	creamery	A creamery is a part of a dairy where cream is separated from whole milk.	false
00003968	air filter	An air filter is a device that removes some substance from air.	false
00003969	bitter cheese		false
00003970	sugar		false
00003971	brown sugar		false
00003972	evaporated milk product		false
00003973	kefir	A fermented milk drink made from  milk. It is prepared by inoculating cow, goat, or sheep's milk with kefir grains, a combination of bacteria and yeasts in a matrix of proteins, lipids, and sugars. This symbiotic matrix forms "grains" that resemble cauliflower. Many different bacteria and yeasts are found in the kefir grains, which are a complex and highly variable community of micro-organisms termed probiotics.	false
00003975	vegetable oil	A lipid material derived from plants. Physically, oils are liquid at room temperature.	false
00003976	linseed oil		false
00003977	maize flour		false
00003978	potato silage		false
00003979	sour milk		false
00003980	dried milk product		false
00003982	travertine	A natural chemical precipitate of carbonate minerals; typically aragonite, but often recrystallized to or primarily calcite; which is deposited from the water of mineral springs (especially hot springs) or streams saturated with calcium carbonate.	false
00004638	sawmill		false
00004683	karst field	A large flat plain in karst territory with areas usually 5 to 400 km2.	false
00005738	foam		false
00005739	sea foam		false
00005740	paddy field soil		false
00005741	alpine soil		false
00005742	arable soil		false
00005743	roadside soil	A portion of soil that is part of a roadside area.	false
00005744	allotment garden soil		false
00005745	allotment garden		false
00005746	savanna soil		false
00005747	compost soil		false
00005748	dry soil		false
00005749	farm soil		false
00005750	grassland soil		false
00005751	jungle soil		false
00005752	sawah soil		false
00005753	urea enriched soil	A portion of urea enriched soil is a portion of soil with elevated levels of urea.	false
00005754	fertilized soil		false
00005755	field soil		false
00005756	lawn soil		false
00005757	bacteria enriched soil	A portion of bacteria enriched soil is a portion of soil with elevated bacterial abundance.	false
00005758	alluvial swamp soil		false
00005759	alluvial paddy field soil		false
00005760	burned soil		false
00005761	meadow soil		false
00005762	chloropicrin enriched soil	A portion of chloropicrin enriched soil is a portion of soil with elevated levels of chloropicrin.	false
00005763	humus-rich acidic ash soil		false
00005764	pond soil		false
00005765	frozen compost soil		false
00005766	limed soil		false
00005767	manured soil		false
00005768	orchid soil		false
00005769	mountain forest soil		false
00005770	beech forest soil		false
00005771	muddy soil		false
00005772	orchard soil		false
00005773	pasture soil		false
00005774	peat soil		false
00005775	salt contaminated soil		false
00005776	peaty paddy field soil		false
00005777	steppe soil		false
00005778	tropical soil		false
00005779	vegetable garden soil		false
00005780	greenhouse soil		false
00005781	heat stressed soil		false
00005782	ornithogenic soil		false
00005783	leafy wood soil		false
00005784	spruce forest soil		false
00005785	volcanic soil		false
00005786	upland soil		false
00005787	eucalyptus forest soil		false
00005788	rubber plantation soil		false
00005789	bluegrass field soil	Bluegrass field soil is a soil which is found in a field of Kentucky Bluegrass (Poa pratensis).	false
00005790	red soil		false
00005791	sterile water		false
00005792	underground water		false
00005793	muddy water		false
00005794	water scum		false
00005795	marine mud		false
00005796	marine sludge		false
00005797	lake bottom mud		false
00005798	acid dune sand		false
00005799	rocky sand		false
00005800	desert sand		false
00005801	rhizosphere	The narrow region of soil that is directly influenced by root secretions and associated soil microorganisms.	false
00005802	bulk soil	Soil that is not penetrated by the root systems of plants.	false
00005803	animal habitation	The dwelling of an animal or group of similar animals.	false
00005804	nest of ant	A pile of earth, sand, pine needles, or clay or a composite of these and other materials that build up at the entrances of the subterranean dwellings of ant colonies as they are excavated. A colony is built and maintained by legions of worker ants, who carry tiny bits of dirt and pebbles in their mandibles and deposit them near the exit of the colony. They normally deposit the dirt or vegetation at the top of the hill to prevent it from sliding back into the colony, but in some species they actively sculpt the materials into specific shapes, and may create nest chambers within the mound.	false
00005805	nest of bird	A bird nest is the spot in which a bird lays and incubates its eggs and raises its young.	false
00005806	Tropical and subtropical coniferous forest biome		true
00006776	animal-associated habitat	A habitat that is in or on a living animal. Here "animal" denotes an individual of a species that is a sub-taxon of NCBITaxon:33208.	true
00009001	plant-associated habitat	A habitat that is in or on a living plant. Here "plant" denotes an individual of a species that is a sub-taxon of NCBITaxon:33090 (viridiplantae).	true
00009002	mammalia-associated habitat	A habitat that is in or on a living mammal. Here "mammal" denotes an individual of a species that is a sub-taxon of NCBITaxon:40674.	true
00009003	human-associated habitat	A habitat that is in or on a living animal. Here "animal" denotes an individual of a species that is a sub-taxon of NCBITaxon:9606.	true
00009004	insecta-associated habitat	A habitat that is in or on a living insect. Here "insect" denotes an individual of a species that is a sub-taxon of NCBITaxon:50557.	true
00009686	ice rise	An ice rise is an elevation which is part of an ice shelf, typically dome shared, and formed by the ice shelf overriding an obstruction in the seabed. An ice rise may be adjacent only to an ice shelf, or to an ice shelf and a sea. For some features, properly ice rises, the term island has become established through usage.	false
00009725	ice piedmont	A glacier covering a coastal strip of low-lying land backed by mountains, and sloping gently seaward over a distance up to 30km or more to terminate in ice cliffs or to merge with an ice shelf.	false
00009726	strand crack	Fissure at the junction between an inland ice sheet, ice piedmont or ice rise and an ice shelf, the latter being subject to the rise and fall of the tide.	false
00010358	fomite	A fomite is any inanimate object or substance capable of carrying infectious organisms (such as germs or parasites) and hence transferring them from one individual to another. A fomite can be anything such as a cloth or mop heads so when cleaning this is important to remember that this could aid when spreading pathogenic organisms.	false
00010442	midden	A dump for domestic waste. A term used to describe any kind of feature containing waste products relating to day-to-day human life.	false
00010483	environmental material	A portion of environmental material is a fiat object which forms the medium or part of the medium of an environmental system.	false
00010504	surface layer	A surface layer is the uppermost layer of some material entity.	false
00010505	aerosol	Airborne solid particles (also called dust or particulate matter (PM)) or liquid droplets.	false
00010506	emulsion	A mixture of two immiscible (unblendable) substances. One substance (the dispersed phase) is dispersed in the other (the continuous phase).	false
00010621	medical instrument		false
00010622	vivarium		false
00010623	dolomite	A sedimentary carbonate rock and a mineral, both composed of calcium magnesium carbonate CaMg(CO3)2 found in crystals.	false
00010624	botanical garden	A place where a wide variety of plants primarily categorized and documented for scientific purposes.	false
00010625	zoological garden	A facility in which animals are confined within enclosures and displayed to the public, and in which they may also be bred.	false
00011764	ocean time series station	A research facility consisting of instruments that measure the properties of the oceans over time. Usually of at least approximately fixed location.	false
00012408	aquifer	An underground layer of water-bearing permeable rock or unconsolidated materials (gravel, sand, silt, or clay) from which groundwater can be usefully extracted using a water well.	false
00012411	karst cave		false
0010000	animal food product		false
0010001	anthropogenic environmental material	Anthropogenic material in or on which organisms may live.	false
0010002	cereal food product		false
0010003	agricultural environmental material		false
0010004	beverage product	A liquid  which is specifically prepared for human consumption.	true
0010005	fermented beverage		false
0010006	fermented grape beverage		false
0010007	fermented Elaeis Palm beverage		false
0010008	fermented sugar cane beverage		false
0010009	fermented apple beverage		false
0010010	apple beverage		false
0010011	orange fruit beverage		false
0010012	grape beverage		false
0010013	fermented cereal beverage		false
0010014	fermented agave beverage		false
0010015	fermented soya product		true
0010016	sea water fish egg product		false
0010017	avian egg product		false
0010018	camelid dairy product		false
0010019	bovine dairy product		false
0010020	buffalo dairy product		false
0010021	caprine dairy product		false
0010022	donkey dairy product		false
0010023	equine dairy product		false
0010024	ovine dairy product		false
0010025	yak dairy product		false
0010026	zebra dairy product		false
0010027	reindeer dairy product		false
0010028	water buffalo dairy product		false
0010029	horse dairy product		false
0010030	domestic cattle dairy product		false
0010031	cervid dairy product		false
0010032	camelid milk		false
0010033	equine milk		false
0010034	cervid milk		false
0010035	cow's milk		false
0010036	caprine cheese product		false
0010037	ovine cheese product		false
0010038	bovine cheese product		false
0010039	cow's milk cheese		false
0010040	Limburger	A very strong smelling, brick-shaped, soft cow's milk cheese.	false
0010041	goat's milk cheese		false
0010042	sheep's milk cheese		false
0010043	poultry meat product		false
0010044	porcine meat product		false
0010045	condiment	A relish, sauce, or seasoning  added to food to impart a particular flavour or to complement the dish.	false
0010046	bovine meat product		false
0010047	distilled fermented grain beverage		false
0010048	distilled fermented beverage		false
0010049	soya food product		false
0010050	tea-based beverage		false
0010051	coffee-based beverage		false
0010052	fruit juice beverage		false
0010053	wheat product		false
0010054	maize product		false
0010055	fungal product		false
0010056	yeast product		false
0010057	microbial food product		false
0010058	solanaceous root product		false
0010059	plant root food product		false
0010060	potato product		false
0010061	confectionery product	Food items that are rich in sugar, any one or type of which is called a confection. Modern usage may include substances rich in artificial sweeteners as well.	false
0010062	cucurbit fruit product		false
0010063	citrus fruit product		false
0010064	melon fruit product	The fleshy fruit (false berry) of a plant of the family Cucurbitaceae.	false
0010065	Cucumis melo fruit		false
0010066	Citrullus lanatus fruit		false
0010067	watermelon		false
0010068	citrus fruit beverage		false
0010069	pomaceous fruit beverage		false
0010070	pomaceous fruit product		false
0010071	fermented pomaceous fruit beverage		false
0010072	pomaceous fruit extract		false
0010073	citrus fruit extract		false
0010074	grape extract		false
0010075	solanaceous fruit product		false
0010076	tomato product		false
0010077	solanaceous food product		false
0010078	plant inflorescence food product		false
0010079	amaranthaceous food product		false
0010080	leguminous food product		false
0010081	cruciferous food product		false
0010082	grape fruit product		false
0010083	cruciferous inflorescence food product		false
0010084	nut food product		false
0010085	plant seed food product		false
0010086	plant lipid food product		false
0010087	plant stem food product		false
0010088	invertebrate food product		false
0010089	insect food product		false
0010090	honey product		false
0010091	amaranthaceous inflorescence food product		false
0010092	processed food product		false
0010093	cooked food product		false
0010094	pickled cruciferous food product		false
0010095	bread		false
0010096	algal food product		false
0010097	rice product		false
0010098	buckewheat product		false
0010099	sorghum product		false
0010100	milet product		false
0010101	oats product		false
0010102	rye product		false
0010103	barley product		false
0010104	quinoa product		false
0010105	fonio product		false
0010106	dry peas product	A product of the  dry seeds of plants of the genus Pisum.	false
0010107	lentil product	A product of the  dry seeds of Lens culinaris.	false
0010108	pigeon pea product	A product of the dry seeds of Cajanus cajan.	false
0010109	bambara groundnut product	A product of the  dry seeds of Vigna subterranea.	false
0010110	dry broad beans product	A product of the  dry seeds of plants of then genus Vicia.	false
0010111	chickpea product	A product of the  dry seeds of Cicer arietinum.	false
0010112	cowpea product	A product of the  dry seeds of Vigna unguiculata.	false
0010113	dry beans product	A product of the  dry seeds of plants of the genera Phaseola and Vigna.	false
0010114	winged bean product	A product of the  dry seeds of Psophocarpus teragonolobus.	false
0010115	vetch seed product	A product of the  dry seeds of Vicia sativa.	false
0010116	yam bean product	A product of the  dry seeds of Pachyrrizus erosus.	false
0010117	velvet bean product	A product of the  dry seeds of Mucuna pruriens var. utilis.	false
0010118	lupin seed product	A product of the  dry seeds of Lupinus spp.	false
0010119	jack bean product	A product of the  dry seeds of Canavalia gladiata.	false
0010120	hyacinth bean product	A product of the  dry seeds of Lablab purpureus.	false
0010121	pulses	The seeds of leguminous crops harvested solely for dry grain.	false
0010122	wheat flour		false
0010123	pasta	A food made from an unleavened dough of wheat or buckwheat  flour and water, sometimes with other ingredients such as eggs and vegetable  extracts.	false
0010124	pastry	A food product that is a baked good made from ingredients such as flour, butter, shortening, baking powder or eggs.	false
0010125	baked food product		false
0010126	candy	A confection made from a concentrated solution of sugar in water, to which flavorings and colorants are added.	false
0010127	cacao food product	A food product derived from Theobroma cacao.	false
0010128	cream	A dairy product that is composed of the higher-butterfat  layer skimmed from the top of milk before homogenization.	false
0010129	milk	An opague white dairy product produced by the mammary glands of female mammals.	false
0010130	bee food product		false
0010131	cooked smoked sausage	A sausage that is cooked and then smoked or smoke-cooked.	false
0010132	smoked sausage	A sausage that is smoked.	false
0010133	fresh smoked sausage	A fresh sausages that is smoked.	false
0010134	fresh sausage	A sausage made from meats that have not been previously cured.	false
0010135	dry sausage	A cured sausage that is fermented and dried.	false
0010136	cooked sausage	A sausage made with fresh meats, and then fully cooked.	false
0010137	smoked meat		false
0010138	fruit preserve	A fruit product that has been prepared and canned or bottled for long term storage. The preparation of fruit preserves traditionally involves the use of pectin as a gelling agent, although sugar or honey may be used as well.	false
0010139	jam	A product made with whole fruit, cut into pieces or crushed. The fruit is heated with water and sugar to activate the pectin in the fruit. The mixture is then put into containers.	false
0010140	rennet product	A substance or mixture os substances used to coagulate milk in the manufacture of cheese.	false
0010141	processed cheese product	A cheese product made from traditional cheese and emulsifying salts, often with the addition of milk, more salt, preservatives, and food coloring.	false
0010142	mustard	A condiment  made from the seeds of a mustard plant (white or yellow mustard, Sinapis hirta; brown or Indian mustard, Brassica juncea; or black mustard, Brassica nigra). The whole, ground, cracked, or bruised mustard seeds are mixed with water, vinegar or other liquids, and sometimes other flavorings and spices, to create a thick paste ranging in colour from bright yellow to dark brown.	false
0010143	creamy salad dressing	A salad dressing that is usually mayonnaise-based, but which may also contain yogurt, sour cream, or creme fraiche.	false
0010144	vinaigrette	A salad dressing that is an emulsion of a vegetable oil and vinegar, often flavored with herbs, spices, and other ingredients.	false
0010146	nut oil		false
0010147	mayonnaise	A stable emulsion of oil, and vinegar or lemon juice, with many options for embellishment with other herbs and spices. Egg yolk is the traditional emulsifier.	false
0010148	soy sauce	A condiment produced by fermenting soybeans with Aspergillus oryzae and Aspergillus soyae molds  along with roasted grain, water, and salt.	false
0010149	fresh  sea water fish		false
0010150	natural rennet	A natural complex of enzymes produced in any mammalian stomach  to digest the mother's milk, and is often used in the production of cheese. Rennet contains many enzymes, including a proteolytic enzyme (protease) that coagulates the milk, causing it to separate into solids (curds) and liquid (whey).	false
0010151	microbial rennet	A rennet that is an extract of a microorganism or fungus, such as Rhizomucor miehei.	false
0010152	vegetable rennet	A rennet that is an extract of a plant.	false
0010153	genetically engineered rennet	A rennet made by the expression of cloned calf chymotrypsin genes in bacteria or yeast.	false
0010154	processed pork		false
0010155	spice product	A vegetable product such as leaves, flowers, seeds and roots that is rich in essential oils and aromatic principles. Used mainly a a condiment.	false
0010156	animal lipid food product		false
0010157	coffee	A brewed drink prepared from roasted seeds, commonly called coffee beans, of the coffee plant.	false
0010158	tea	A beverage  prepared from the cured leaves of Camellia sinensis by combination with hot or boiling water.	false
0010159	hot chocolate	A heated beverage typically consisting of shaved chocolate  or cocoa powder, heated milk or water, and sugar.	false
0010160	mate	A beverage prepated by steeping dry leaves (and twigs) of yerba mate in hot water.	false
0010161	naturally occuring environmental material		true
0010162	dry stream valley		false
0010163	dry river valley		false
0010164	fish food product		false
0010165	freshwater fish product		false
0010166	fish egg product		false
0010167	avian food product		false
0010168	animal derived beverage		false
0010169	plant derived beverage		false
0010170	fermented plant derived beverage		false
0010171	non-fermented plant derived beverage		false
01000000	humus	Organic matter in soil which has reached a point of stability, where it will break down no further and might, if conditions do not change, remain essentially as it is for centuries, or millennia.	false
01000001	mud	A liquid or semi-liquid mixture of water and some combination of soil, silt, and clay.	false
01000002	water well		false
01000003	oil well		false
01000004	concentration basin mediterranean sea biome	The concentration basin mediterranean sea biome comprises expressions of the mediterranean sea biome that have higher salinity than bordering oceans due to evaporation. Water exchange consists of inflow of the fresher oceanic water in the upper layer and outflow of the saltier mediterranean water in the lower layer of the connecting channel.	false
01000005	upwelling	MERGED DEFINITION: TARGET DEFINITION: An oceanographic feature that involves wind-driven motion of dense, cooler, and usually nutrient-rich water towards the ocean surface, replacing the warmer, usually nutrient-deplete surface water. -------------------- SOURCE DEFINITION: A marine upwelling is a net flow of marine water to the surface of the water column from deeper regions. This is often a result of surface water displacement off continental coasts by wind action. Localised upwellings may also occur along divergent fronts around eddies and along some of the major oceanographic features. Deeper waters often have higher nutrient content; consequently blooms of primary producers, such as planktonic algae, are generally observed around upwelling zones.	false
01000006	coastal upwelling	An upwelling that is near a coast.	false
01000007	microbial feature		false
01000008	microbial mat	A multi-layered sheet of micro-organisms, mainly bacteria and archaea. Microbial mats grow at interfaces between different types of material, mostly on submerged or moist surfaces but a few survive in deserts.	false
01000009	biotic mesoscopic physical object		false
01000010	abiotic mesoscopic physical object		false
01000011	dairy product	Food made from milk.	false
01000012	milk product		false
01000013	fermented food product		false
01000014	wine		false
01000015	beer		false
01000016	silt	Silt is granular material of a size somewhere between sand and clay whose mineral origin is quartz and feldspar.	false
01000017	sand	A naturally occurring granular material composed of finely divided rock and mineral particles.	false
01000018	gravel	Gravel is an environmental material which is composed of pieces of rock that are at least two millimeters (2mm) in its largest dimension and no more than 75 millimeters.	false
01000019	cave floor		false
01000020	estuarine biome	Expressions of the estuarine biome occur at wide lower courses of a rivers where they flow into a sea. Estuaries experience tidal flows and their water is a changing mixture of fresh and salt.	false
01000021	mangrove biome	Expressions of the mangrove biome are typically found in tropical and sub-tropical tidal areas, in depositional coastal environments where fine sediments (often with high organic content) collect in areas protected from high energy wave action. A variety of characteristic trees and shrubs occur here and are able to withstand a high degree of salinity as well as regions of anoxia and frequent tidal inundation. These areas include estuaries and marine shorelines.	true
01000022	marine salt marsh biome	The marine salt marsh biome comprises marshes that are transitional intertidals between land and salty or brackish marine water (e.g.: sloughs, bays, estuaries). It is dominated by halophytic (salt tolerant) herbaceous plants. The daily tidal surges bring in nutrients, which tend to settle in roots of the plants within the salt marsh. The natural chemical activity of salty (or brackish) water and the tendency of algae to bloom in the shallow unshaded water also allow for great biodiversity.	false
01000023	marine pelagic biome	The marine pelagic biome (pelagic meaning open sea) is that of the marine water column, from the surface to the greatest depths.	false
01000024	marine benthic biome	The marine benthic biome (benthic meaning 'bottom') encompasses the seafloor and includes such areas as shores, littoral or intertidal areas, marine coral reefs, and the deep seabed.	false
01000025	marine neritic benthic zone biome	The marine neritic zone biome comprises sea floor from the high tide mark to a continental shelf break. This zone generally extends to 200 m below average sea level.	false
01000026	marine bathyal zone biome	The mariine bathyal zone biome comprises regions of the marine benthic biome between approximately 200 m and 3000 m depth. This zone generally coincides with the continental slope.	false
01000027	marine abyssal zone biome	The marine abyssal zone biome comprises regions of the marine benthic biome  between approximately 2500 m and 6000 m depth. This zone generally coincides with the continental rise and the abyssal plain.	false
01000028	marine hadal zone biome	The marine hadal zone biome describes sea floor deeper than 6000 m such as that of the oceanic trenches.	false
01000029	marine reef biome	A biome expressed by strips or ridges of rocks, sand, or coral that rises to or near the surface of a body of marine water.	false
01000030	marine hydrothermal vent biome	The marine hydrothermal vent biome comprises regions of the marine benthic biome where heat generated due to tectonic activity, either at divergent plate boundaries or convergent ocean plates where back-arc spreading occurs, is released or 'vented' to the surface. The resultant high temperature water jets are laden with dissolved metals and minerals.	false
01000031	marine feature	A prominent or distinctive aspect, quality, or characteristic of a marine biome.	true
01000032	neritic pelagic zone biome	The neritic epipelagic zone biome comprises the marine water column above a continental shelf.	false
01000033	oceanic pelagic zone biome	The oceanic epipelagic zone biome comprises the marine water column offshore, beyond a continental shelf.	false
01000034	oceanic sea surface microlayer biome	The oceanic sea surface microlayer (SML) biome comprises the top 1000 micrometers of the marine surface waters occurring offshore, away from a continental shelf. It is the boundary layer where all exchange occurs between the atmosphere and the ocean. The chemical, physical, and biological properties of the SML differ greatly from the sub-surface water just a few centimeters beneath.	false
01000035	oceanic epipelagic zone biome	The oceanic epipelagic zone biome comprises regions of the marine water column that occur offshore, beyond a continental shelf. This biome extends from the surface of the ocean to a depth of ca. 200-250m. Throughout the zone the light field tends to be asymmetrical vertically, so that the direction and elevation of the sun can still be detected. The oceanic epipelagic zone biome encompasses the euphotic zone and, where and when it occurs, the seasonal thermocline.	false
01000036	oceanic mesopelagic zone biome	The oceanic mesopelagic zone biome comprises regions of the marine water column that occur offshore, beyond a continental shelf. This biome extends through the water column from approximately 200-1000 m depth - the maximal depth of light penetration in all but the clearest oligotrophic ocean regions. In comparison to the epipelagic zone, dominant forms of pelagic organisms do not change very much; however, there are marked changes in species composition and the proportion of smaller-sized individuals decreases.	false
01000037	oceanic bathypelagic zone biome	The bathypelagic zone biome comprises the marine water column below approximately 1000 m water depth - the maximum depth to which detectable daylight penetrates in all but the clearest oligotrophic waters - and extends to about 2500 - 2700 m water depth. In the temperate Atlantic, the beginning of the bathypelagic zone biome approximates to the deep oxygen minimum and the base of the permanent thermocline.	false
01000038	oceanic abyssopelagic zone biome	The abyssopelagic zone biome comprises the marine water column below the bathypelagic zone biome at approximately 2500 -2700 m and extends either to the hadal pelagic zone biome (at approximately 6000 m) or to the benthopelagic zone biome within ca. 100 m of the seafloor. The depth of 2700 m may be critical for physiological reasons as the change in hydrostatic pressure across this depth may preclude organism migration.	false
01000039	oceanic hadal pelagic zone biome	The oceanic hadal pelagic zone biome comprises the water column in oceanic trenches occurring at depths between 6000m and 10,000m.	false
01000040	oceanic benthopelagic zone biome	The benthopelagic zone biome comprises regions of the marine water column which usually coincide with the benthic boundary layer (BBL) - the layer of isothermal and isohaline water contiguous to the sea floor. A general reversal in the declining gradient of pelagic biomass may be observed here, perhaps explained by viable nutrition on the sea floor being resuspended by bottom currents. This zone typically extends 100 m above the seafloor, but may reach upto1000 m during benthic storms.	false
01000041	neritic sea surface microlayer biome	The neritic sea surface microlayer (SML) biome comprises the top 1000 micrometers of marine surface waters occurring above a continental shelf. It is the boundary layer where all exchange occurs between the atmosphere and the ocean. The chemical, physical, and biological properties of the SML differ greatly from the sub-surface water just a few centimeters beneath.	false
01000042	neritic epipelagic zone biome	The neritic epipelagic zone biome comprises the marine water column that occurs above a continental shelf and extends from the surface of the ocean to a depth of ca. 200-250m. Throughout the zone the light field tends to be asymmetrical vertically, so that the direction and elevation of the sun can still be detected. The epipelagic zone encompasses the euphotic zone and, where and when it occurs, the seasonal thermocline.	false
01000043	neritic mesopelagic zone biome	The neritic mesopelagic zone biome comprises the marine column that occurs above a continental shelf and extends from approximately 200 to 1000 m depth - the maximal depth of light penetration in all but the clearest oligotrophic ocean regions. In comparison to the epipelagic zone, dominant forms of pelagic organisms do not change very much; however, there are marked changes in species composition and the proportion of smaller-sized individuals decreases.	false
01000044	marine pelagic feature	A prominent or distinctive aspect, quality, or characteristic of environments occurring within the marine water column.	false
01000045	epeiric sea biome	The epeiric sea (also known as an epicontinental sea) biome comprises a shallow seas that extend over part of a continent. Epeiric seas are usually associated with the marine transgressions of the geologic  past, which have variously been due to either global eustatic sea level changes, local tectonic deformation, or both, and are occasionally semi-cyclic.	false
01000046	marginal sea biome	The marginal sea biome comprises parts of an ocean partially enclosed by land such as islands, archipelagos, or peninsulas. Unlike mediterranean seas, marginal seas have ocean currents caused by ocean winds. Many marginal seas are enclosed by island arcs that were formed from the subduction of one oceanic plate beneath another.	false
01000047	mediterranean sea biome	The mediterranean sea biome comprises mostly enclosed seas that have limited exchange of deep water with outer oceans and where the water circulation is dominated by salinity and temperature differences rather than winds.	false
01000048	ocean biome	The ocean biome comprises major bodies of saline water, principal components of the hydrosphere. Approximately 71% of the Earth's surface is covered by ocean, a continuous body of water that is customarily divided into several principal oceans and smaller seas. More than half of this area is over 3,000 metres (9,800 ft) deep. Average oceanic salinity is around 35 parts per thousand (ppt) (3.5%), and nearly all seawater has a salinity in the range of 30 to 38 ppt.	false
01000049	marine coral reef biome	The marine coral reef biome comprises constructional wave-resistant entities which are primarily built by corals and are often cemented together. The growth of these structures is aided by zooxanthellae, algae that are symbiotic with the reef-building corals.	false
01000050	marine subtidal rocky reef biome	The marine rocky subtidal reef biome comprises regions of the marine reef biome composed mainly of rock and which harbour abundant communities of algae and invertebrates. These reefs are often very patchy, with alterations of rocks dominated by rich invertebrate assemblages and turf-forming calcareous red algae.	false
01000051	marine black smoker biome	A marine black smoker biome comprises regions of the marine hydrothermal vent biome characterised by a black vent plume. This black plume is a consequence of dissolved metals and minerals forming complexes with sulphide and indicates polymetallic sulphide mineral deposits beneath the surface.	false
01000052	marine white smoker biome	A marine white smoker biome comprises regions of the marine hydrothermal vent biome characterised by lightly hued plumes, typically containing barium, calcium, and silicon. These vents tend to have lower temperature plumes when compared to black smoker environments.	false
01000053	marine ultramafic hydrothermal vent biome	A marine ultramafic hydrothermal vent biome comprises regions of themarine  hydrothermal vent biome hosted on ultramafic (also referred to as ultrabasic) rocks. Ultramafic rocks are igneous and meta-igneous rocks with very low silica content (less than 45%), generally >18% MgO, high FeO, low potassium, and are composed of usually greater than 90% mafic minerals  (dark colored, high magnesium and iron content). The Earth's mantle is composed of ultramafic rocks.	false
01000054	marine basaltic hydrothermal vent biome	A marine basaltic hydrothermal vent biome comprises regions of the marine hydrothermal vent biome hosted on basaltic rocks. Basalt generally has a composition of 45 to 55 wt % SiO2, 2 to 6 wt % total alkalis, 0.5 to 2.0 wt % TiO2, 5 to 14 wt % FeO and 14 wt % or more Al2O3. Contents of CaO are commonly near 10 wt %, those of MgO commonly in the range 5 to 12 wt %.	false
01000055	marine bulk water		true
01000056	estuarine bulk water		true
01000057	marine algal bloom	A marine algal bloom is a rapid increase or accumulation in the population of algae in a marine system. Typically, only one or a small number of phytoplankton  species are involved. Although there is no officially recognized threshold level, algae can be considered to be blooming at concentrations of hundreds to thousands of cells per milliliter, depending on the severity.	false
01000058	kelp forest	Kelp forests are underwater areas with a high density of kelp. They are recognized as one of the most productive and dynamic ecosystems on Earth. Smaller areas of anchored kelp are called kelp beds.	false
01000059	sea grass bed	Seagrass beds are highly diverse and productive ecosystems, and can harbour hundreds of associated species from all phyla. They partly create their own habitat: the leaves slow down water-currents increasing sedimentation, and the seagrass roots and rhizomes stabilize the seabed.	false
01000061	marine wind mixed layer	The upper part of the marine water column with generally uniform properties resulting from wind-driven mixing.	false
